,Item,State,Weekend,Grade,Organic,RPS,DFD,Freshness,Seasonal,Otipy_certified,Unique_Customors,Price,Demand
5209,2,4,0,1,0,0.234,0.114,0.341,1,1,4595,30.45,6136
5210,2,4,1,1,0,0.106,0.069,0.334,1,0,3945,29.4,5627
5211,2,4,0,3,1,0.553,0.562,0.625,1,1,6714,49.35,8248
5212,2,1,0,4,1,0.965,0.849,0.727,0,1,9158,58.8,11076
5213,2,2,1,3,1,0.595,0.509,0.42,0,0,6253,46.2,8021
5214,2,2,0,2,1,0.631,0.608,0.689,1,1,7613,40.95,8622
5215,2,1,1,3,1,0.957,0.861,0.984,1,0,14288,54.6,16082
5216,2,1,1,2,1,0.524,0.573,0.685,1,0,7272,36.75,8839
5217,2,4,0,2,1,0.48,0.622,0.537,0,0,6829,50.4,8036
5218,2,1,0,3,0,0.516,0.506,0.581,1,1,7483,49.35,8998
5219,2,2,0,3,0,0.487,0.42,0.519,1,1,7808,39.9,9729
5220,2,4,0,2,0,0.544,0.444,0.431,0,1,7087,46.2,8241
5221,2,4,1,2,0,0.571,0.662,0.633,1,0,6198,44.1,7762
5222,2,2,0,4,1,0.872,0.896,0.707,0,1,14393,57.75,15690
5223,2,2,1,3,1,0.528,0.481,0.426,1,0,8160,38.85,9782
5224,2,4,1,1,0,0.248,0.166,0.191,1,1,4978,26.4,7069
5225,2,3,0,3,1,0.55,0.514,0.55,1,0,6347,43.05,8031
5226,2,4,0,3,1,0.682,0.636,0.448,0,1,7246,48.3,8865
5227,2,4,0,1,0,0.041,0.128,0.125,1,0,2470,24.15,4240
5228,2,1,1,2,1,0.437,0.482,0.414,0,0,6800,39.9,8747
5229,2,3,1,3,1,0.55,0.454,0.636,0,1,5504,51.45,7322
5230,2,2,1,3,1,0.494,0.585,0.696,1,0,5929,36.75,7368
5231,2,3,1,2,0,0.338,0.202,0.35,0,0,4407,26.25,6242
5232,2,3,0,2,0,0.311,0.262,0.166,1,1,3009,28.35,4961
5233,2,3,1,3,0,0.409,0.567,0.581,1,1,6717,55.0,9258
5234,2,4,0,2,1,0.575,0.519,0.43,0,1,6059,42.0,7432
5235,2,4,0,3,0,0.524,0.457,0.53,1,1,7167,39.9,9040
5236,2,1,0,3,1,0.585,0.569,0.646,1,1,5389,47.25,6928
5237,2,4,1,2,0,0.324,0.195,0.249,1,1,3749,29.7,6156
5238,2,4,1,1,0,0.067,0.006,0.174,0,0,3657,21.0,5022
5239,2,1,0,3,1,0.949,0.964,0.742,1,0,13230,55.65,15202
5240,2,4,0,2,0,0.454,0.668,0.644,1,1,6144,47.25,7584
5241,2,3,1,3,0,0.534,0.618,0.573,0,0,6609,46.2,8125
5242,2,4,1,1,0,0.08,0.146,0.276,1,0,2866,34.65,4128
5243,2,3,0,2,1,0.625,0.55,0.544,1,1,8345,46.2,9345
5244,2,4,1,2,0,0.199,0.191,0.287,0,0,2155,36.75,3865
5245,2,2,0,4,1,0.927,0.701,0.722,1,0,12673,63.0,14062
5246,2,2,1,3,0,0.575,0.607,0.648,0,0,8234,52.5,9641
5247,2,4,0,3,1,0.414,0.419,0.572,0,1,7362,51.45,8670
5248,2,2,1,3,1,0.806,0.715,0.973,1,0,9836,61.95,11218
5249,2,2,1,2,1,0.488,0.646,0.567,0,1,7555,40.95,9402
5250,2,4,0,2,1,0.415,0.61,0.664,0,1,7600,42.0,9164
5251,2,2,1,4,1,0.773,0.902,0.772,0,0,10831,56.7,12342
5252,2,2,0,4,1,0.854,0.933,0.899,0,1,10670,58.8,11976
5253,2,4,0,1,0,0.22,0.272,0.324,0,0,2958,28.35,4452
5254,2,1,1,3,1,0.961,0.912,0.907,1,0,15055,59.85,16145
5255,2,4,1,3,0,0.542,0.672,0.416,0,1,7155,37.8,8460
5256,2,2,0,3,1,0.48,0.423,0.584,1,1,6746,46.2,8382
5257,2,2,0,3,1,0.923,0.809,0.965,1,0,13832,56.7,14933
5258,2,2,1,2,1,0.678,0.552,0.557,0,0,7366,36.75,8892
5259,2,4,0,2,1,0.603,0.614,0.459,0,0,7199,50.4,8955
5260,2,2,0,3,1,0.883,0.793,0.989,1,1,13704,57.75,15400
5261,2,3,1,2,0,0.578,0.677,0.542,1,0,5624,40.95,7198
5262,2,2,0,2,1,0.425,0.514,0.404,0,1,5759,43.05,6950
5263,2,1,0,4,1,0.78,0.942,0.876,1,0,15607,57.75,17366
5264,2,4,1,3,1,0.695,0.665,0.655,1,1,7200,39.6,9948
5265,2,4,0,3,0,0.586,0.508,0.692,1,1,5861,36.75,7075
5266,2,2,0,4,1,0.91,0.99,0.753,0,0,13986,63.0,15249
5267,2,3,0,3,1,0.672,0.494,0.507,0,0,6107,52.5,7354
5268,2,3,0,1,0,0.222,0.321,0.195,1,1,1986,26.25,3681
5269,2,2,1,4,1,0.889,0.959,0.757,1,1,13662,64.9,16180
5270,2,3,0,1,0,0.29,0.326,0.201,0,1,5008,30.45,6179
5271,2,4,1,2,1,0.67,0.598,0.511,0,1,6569,44.1,8414
5272,2,1,1,4,1,0.898,0.926,0.832,1,1,11697,66.0,14518
5273,2,3,1,3,1,0.51,0.621,0.614,0,1,5288,44.1,6512
5274,2,3,0,2,0,0.694,0.458,0.69,0,1,6246,49.35,7814
5275,2,2,1,3,1,0.937,0.843,0.903,0,0,11091,59.85,12667
5276,2,2,1,2,0,0.66,0.514,0.564,0,0,7249,44.1,8411
5277,2,4,0,1,0,0.048,0.117,0.204,1,0,3385,30.45,4410
5278,2,1,1,3,1,0.725,0.716,0.964,1,0,9150,54.6,11126
5279,2,1,0,2,0,0.465,0.62,0.455,1,1,6548,47.25,7704
5280,2,3,0,2,1,0.696,0.641,0.67,0,1,6433,52.5,7706
5281,2,1,1,4,1,0.867,0.839,0.779,1,0,13961,56.7,15785
5282,2,4,0,2,0,0.581,0.608,0.537,1,0,6400,46.2,8031
5283,2,4,0,2,0,0.314,0.18,0.022,1,0,4053,28.35,5623
5284,2,2,1,4,1,0.836,0.831,0.728,0,1,11336,58.8,13008
5285,2,4,0,3,1,0.543,0.511,0.6,1,0,5842,45.15,7452
5286,2,3,0,3,0,0.563,0.424,0.562,0,0,8040,49.35,9107
5287,2,2,1,4,1,0.994,0.794,0.883,1,1,15191,55.0,17364
5288,2,3,0,2,0,0.522,0.532,0.443,1,0,7405,49.35,8851
5289,2,1,1,3,1,0.701,0.748,0.75,1,1,10195,63.8,13170
5290,2,2,0,4,1,0.723,0.909,0.842,0,0,9383,57.75,10748
5291,2,2,1,3,0,0.698,0.404,0.578,1,0,6135,48.3,7334
5292,2,2,1,2,1,0.616,0.476,0.402,1,0,6101,50.4,7306
5293,2,1,1,3,1,0.888,0.847,0.769,0,0,9731,56.7,11351
5294,2,1,1,3,1,0.449,0.441,0.68,0,1,8072,46.2,9681
5295,2,4,0,1,0,0.109,0.139,0.268,1,1,3567,33.6,5145
5296,2,2,0,4,1,0.78,0.997,0.779,1,1,11016,57.75,12955
5297,2,3,1,2,0,0.321,0.145,0.168,1,0,4186,34.65,5370
5298,2,3,0,3,1,0.413,0.575,0.58,0,1,7405,50.4,8773
5299,2,3,0,2,1,0.477,0.587,0.664,1,1,8167,52.5,9733
5300,2,4,0,2,0,0.468,0.636,0.539,1,0,5560,48.3,6983
5301,2,4,1,2,0,0.126,0.368,0.324,0,1,3042,28.35,4784
5302,2,4,0,2,1,0.617,0.682,0.519,0,1,6591,47.25,8415
5303,2,2,1,2,0,0.494,0.689,0.635,1,0,7354,47.25,8616
5304,2,1,0,3,0,0.608,0.524,0.671,1,0,7534,43.05,8844
5305,2,1,1,3,1,0.974,0.766,0.715,1,0,8684,57.75,10102
5306,2,1,0,2,0,0.596,0.451,0.629,1,0,6704,45.15,7827
5307,2,2,1,3,1,0.417,0.428,0.665,1,1,6040,55.0,8759
5308,2,1,0,4,1,0.915,0.732,0.796,1,0,12961,52.5,14344
5309,2,4,1,2,1,0.631,0.411,0.656,1,0,7125,48.3,8293
5310,2,4,1,1,0,0.051,0.306,0.064,0,0,3742,36.75,5601
5311,2,3,0,2,1,0.669,0.463,0.66,0,1,8387,49.35,9620
5312,2,3,1,1,0,0.308,0.196,0.399,0,0,2725,36.75,3910
5313,2,2,0,2,1,0.496,0.567,0.634,1,1,6536,40.95,7934
5314,2,1,0,4,1,0.797,0.907,0.723,1,0,11395,56.7,13292
5315,2,4,0,2,1,0.403,0.453,0.442,0,1,6664,51.45,8539
5316,2,4,0,1,0,0.291,0.324,0.271,0,1,2652,31.5,4553
5317,2,2,0,3,1,0.848,0.736,0.963,1,0,10201,59.85,11425
5318,2,1,1,2,0,0.575,0.488,0.438,1,1,6072,40.7,8935
5319,2,1,0,3,1,0.942,0.872,0.853,1,1,9019,54.6,10403
5320,2,1,0,4,1,0.908,0.79,0.979,0,1,14346,56.7,15711
5321,2,2,1,3,0,0.523,0.532,0.546,1,1,7801,47.3,9949
5322,2,1,1,3,0,0.598,0.401,0.665,0,1,5306,45.15,6482
5323,2,3,1,2,1,0.669,0.566,0.486,0,0,5992,44.1,7511
5324,2,4,0,2,1,0.657,0.558,0.491,1,0,8197,36.75,10082
5325,2,2,0,3,1,0.664,0.517,0.515,1,0,7402,36.75,9264
5326,2,1,1,4,1,0.963,0.817,0.819,0,0,14511,54.6,16306
5327,2,3,0,2,1,0.572,0.697,0.438,0,0,8241,50.4,9612
5328,2,2,1,3,0,0.58,0.555,0.675,1,0,5533,49.35,6575
5329,2,2,1,3,1,0.971,0.991,0.824,1,1,12122,64.9,14964
5330,2,2,0,2,0,0.564,0.548,0.436,1,0,7115,47.25,8522
5331,2,4,1,1,0,0.082,0.057,0.352,0,0,2518,29.4,4380
5332,2,1,1,4,1,0.921,1.0,0.724,1,1,15661,62.7,18132
5333,2,3,0,2,1,0.52,0.499,0.513,0,1,8015,48.3,9812
5334,2,1,1,2,1,0.564,0.601,0.639,0,0,5560,42.0,7541
5335,2,2,1,4,1,0.89,0.882,0.933,0,1,9526,56.7,10620
5336,2,4,1,3,0,0.412,0.611,0.597,1,0,5342,48.3,7210
5337,2,2,0,2,0,0.546,0.53,0.408,0,0,8062,39.9,9327
5338,2,1,1,3,1,0.715,0.985,0.957,1,1,14355,60.5,16634
5339,2,2,0,2,0,0.677,0.603,0.623,0,0,8114,37.8,9665
5340,2,1,1,3,1,0.43,0.492,0.509,1,0,8308,44.1,9908
5341,2,2,0,2,0,0.582,0.517,0.682,0,1,7347,51.45,8986
5342,2,2,0,2,0,0.412,0.685,0.584,0,0,6606,44.1,8065
5343,2,2,0,2,1,0.665,0.627,0.477,0,1,6946,39.9,8324
5344,2,1,0,4,1,0.708,0.845,0.965,0,0,10785,59.85,12440
5345,2,3,0,3,1,0.527,0.458,0.533,1,0,7144,44.1,9079
5346,2,4,1,2,0,0.162,0.21,0.355,1,1,3742,34.1,6173
5347,2,2,0,3,1,0.877,0.823,0.934,0,1,13650,54.6,14855
5348,2,4,0,2,1,0.424,0.661,0.505,0,1,6101,48.3,7806
5349,2,3,1,1,0,0.163,0.093,0.247,0,1,3622,24.15,4653
5350,2,1,0,3,1,0.902,0.832,0.767,1,1,10381,53.55,11721
5351,2,3,1,2,0,0.521,0.441,0.593,0,1,6982,50.4,8735
5352,2,4,1,3,0,0.54,0.632,0.699,0,0,7075,37.8,8842
5353,2,2,1,2,0,0.481,0.511,0.607,1,0,7624,50.4,8712
5354,2,4,0,2,1,0.488,0.514,0.447,1,1,5477,52.5,7396
5355,2,3,1,2,0,0.182,0.191,0.371,0,1,3932,36.75,5358
5356,2,2,0,3,1,0.955,0.847,0.805,1,0,11628,58.8,13151
5357,2,3,1,2,1,0.562,0.589,0.651,1,0,5886,38.85,7884
5358,2,1,0,3,1,0.961,0.824,0.917,1,0,10542,60.9,12516
5359,2,3,0,3,0,0.565,0.684,0.689,0,0,7284,48.3,8345
5360,2,1,1,2,1,0.659,0.58,0.46,1,1,6667,42.9,9392
5361,2,4,0,2,0,0.123,0.383,0.166,1,1,3453,36.75,4600
5362,2,2,0,3,1,0.552,0.626,0.417,1,1,5796,45.15,7738
5363,2,1,0,3,0,0.616,0.571,0.544,1,1,7698,47.25,9252
5364,2,3,0,2,1,0.605,0.448,0.574,0,1,6146,52.5,7958
5365,2,3,0,2,1,0.442,0.56,0.459,0,1,7470,39.9,8663
5366,2,4,1,2,1,0.416,0.596,0.486,1,0,6646,39.9,7868
5367,2,2,1,4,1,0.757,0.766,0.711,0,0,12420,53.55,13692
5368,2,1,1,4,1,0.719,0.715,0.862,0,0,11553,57.75,12699
5369,2,1,0,2,0,0.435,0.476,0.657,0,0,6273,49.35,7509
5370,2,4,1,3,0,0.669,0.524,0.634,0,0,6981,43.05,8101
5371,2,3,1,2,0,0.185,0.135,0.096,1,0,1661,24.15,2861
5372,2,2,1,2,1,0.452,0.457,0.501,0,1,8193,40.95,10145
5373,2,2,1,3,1,0.406,0.651,0.609,0,0,8306,40.95,9753
5374,2,1,1,2,1,0.63,0.68,0.495,1,0,5981,43.05,7125
5375,2,2,1,3,0,0.463,0.403,0.541,1,1,5836,53.9,8682
5376,2,1,0,2,1,0.454,0.467,0.649,0,0,7701,39.9,9694
5377,2,2,0,4,1,0.819,0.964,0.747,1,0,14013,57.75,15337
5378,2,4,1,3,1,0.417,0.653,0.642,1,0,8284,44.1,9511
5379,2,4,1,2,0,0.379,0.158,0.167,0,0,4877,27.3,6274
5380,2,2,1,4,1,0.868,0.752,0.861,0,0,15320,52.5,16828
5381,2,2,1,3,0,0.401,0.473,0.605,1,1,6382,41.8,8930
5382,2,2,1,2,1,0.563,0.483,0.669,1,0,6791,47.25,8756
5383,2,1,1,3,1,0.76,0.717,0.743,1,0,8575,53.55,10522
5384,2,4,0,3,1,0.684,0.642,0.521,0,1,8271,47.25,10241
5385,2,3,1,1,0,0.196,0.342,0.22,0,1,4778,26.25,5857
5386,2,2,0,3,1,0.86,0.87,0.809,1,1,13916,60.9,15240
5387,2,2,0,4,1,0.762,0.988,0.876,1,1,10441,61.95,11843
5388,2,4,1,1,0,0.361,0.38,0.021,0,0,5017,30.45,6478
5389,2,2,0,4,1,0.851,0.983,0.854,1,0,13478,52.5,14483
5390,2,4,1,2,0,0.23,0.107,0.025,0,0,2710,33.6,4079
5391,2,3,1,3,1,0.546,0.609,0.414,0,1,6022,42.0,7500
5392,2,1,0,3,1,0.879,0.97,0.878,1,0,15303,58.8,17267
5393,2,3,0,2,0,0.119,0.043,0.376,0,0,4008,30.45,5284
5394,2,2,0,3,1,0.621,0.478,0.612,0,0,6753,42.0,7832
5395,2,2,1,4,1,0.726,0.996,0.958,0,0,10021,58.8,11371
5396,2,1,0,2,1,0.403,0.417,0.631,0,1,6910,42.0,8607
5397,2,2,0,3,0,0.538,0.593,0.584,1,1,8095,47.25,9614
5398,2,2,0,3,1,0.861,0.9,0.969,0,0,10231,59.85,11959
5399,2,4,0,2,0,0.325,0.127,0.227,0,1,5059,35.7,6912
5400,2,4,0,3,1,0.448,0.506,0.559,0,1,7815,37.8,9237
5401,2,2,0,3,1,0.937,0.769,0.929,0,0,8628,58.8,9827
5402,2,2,1,2,0,0.668,0.455,0.475,1,1,6947,42.9,9751
5403,2,3,1,1,0,0.372,0.188,0.038,0,0,1857,28.35,2919
5404,2,2,0,4,1,0.98,0.885,0.706,0,1,12969,63.0,14679
5405,2,4,0,3,1,0.67,0.415,0.624,0,1,6288,47.25,7549
5406,2,4,0,3,0,0.607,0.521,0.625,0,0,7881,38.85,9558
5407,2,2,1,3,1,0.942,0.977,0.818,1,1,13959,55.0,16375
5408,2,4,1,2,0,0.689,0.584,0.537,1,0,5582,46.2,6662
5409,2,4,1,2,1,0.643,0.565,0.668,1,0,8098,45.15,9919
5410,2,1,1,3,1,0.799,0.768,0.878,1,0,11544,52.5,13136
5411,2,4,1,2,1,0.654,0.666,0.482,1,1,6362,40.7,8636
5412,2,1,1,3,1,0.689,0.496,0.583,0,1,7550,51.45,8692
5413,2,2,0,3,0,0.529,0.478,0.599,1,1,6650,40.95,8517
5414,2,1,0,3,1,0.963,0.804,0.941,1,0,9006,61.95,10498
5415,2,3,0,2,0,0.032,0.025,0.104,1,1,1739,21.0,3610
5416,2,1,1,3,1,0.972,0.797,0.888,0,1,9923,52.5,11837
5417,2,4,0,2,0,0.012,0.364,0.362,0,1,2085,26.25,3490
5418,2,3,0,2,1,0.41,0.659,0.459,0,0,5446,49.35,7058
5419,2,4,0,1,0,0.139,0.055,0.236,1,1,3502,22.05,4712
5420,2,3,0,2,0,0.244,0.387,0.239,0,0,1169,31.5,2864
5421,2,3,1,3,1,0.695,0.536,0.456,1,0,7225,45.15,8678
5422,2,1,1,2,0,0.488,0.447,0.44,1,1,7955,45.1,10010
5423,2,1,1,4,1,0.91,0.965,0.95,0,1,13045,57.75,14967
5424,2,3,0,2,0,0.106,0.066,0.07,1,0,5167,32.55,6359
5425,2,1,0,3,1,0.969,0.858,0.853,1,0,10482,55.65,12284
5426,2,1,1,3,1,0.538,0.45,0.616,0,1,7675,46.2,9004
5427,2,4,1,2,0,0.045,0.261,0.313,0,1,1087,36.75,2388
5428,2,2,1,3,1,0.99,0.829,0.874,1,0,12309,55.65,13857
5429,2,2,1,3,1,0.504,0.615,0.519,0,1,8215,36.75,10206
5430,2,4,0,2,0,0.106,0.025,0.349,1,1,2514,25.2,4180
5431,2,1,0,4,1,0.995,0.786,0.778,1,1,8666,53.55,10079
5432,2,4,1,2,0,0.525,0.523,0.674,0,1,6099,42.0,8012
5433,2,4,0,2,0,0.498,0.539,0.491,1,1,8191,37.8,9675
5434,2,3,0,2,0,0.487,0.663,0.449,0,0,7859,37.8,9559
5435,2,3,0,2,0,0.184,0.258,0.392,1,1,1205,29.4,2826
5436,2,3,0,3,0,0.636,0.48,0.625,0,0,8013,45.15,9700
5437,2,1,0,2,1,0.44,0.531,0.591,0,1,6170,46.2,7499
5438,2,2,0,3,0,0.603,0.483,0.464,1,1,7204,43.05,9126
5439,2,1,0,3,1,0.606,0.667,0.664,0,0,6653,43.05,8062
5440,2,1,1,4,1,0.834,0.942,0.917,0,0,13766,56.7,14876
5441,2,1,0,2,0,0.482,0.664,0.456,0,0,5663,44.1,6986
5442,2,4,1,3,1,0.606,0.586,0.495,1,0,7884,40.95,9106
5443,2,1,0,4,1,0.874,0.889,0.953,1,0,9327,59.85,10998
5444,2,3,0,2,1,0.68,0.564,0.472,0,0,5334,51.45,6349
5445,2,4,0,3,1,0.539,0.566,0.41,1,0,6725,47.25,8250
5446,2,4,1,2,1,0.5,0.402,0.615,1,0,7104,43.05,8557
5447,2,1,1,3,1,0.405,0.429,0.531,0,0,8180,52.5,9323
5448,2,1,0,3,1,0.581,0.479,0.631,0,0,5927,45.15,7620
5449,2,2,1,4,1,0.853,0.866,0.923,0,0,13883,60.9,15275
5450,2,2,1,2,0,0.499,0.523,0.677,0,1,7319,49.35,9294
5451,2,3,1,2,1,0.431,0.492,0.653,1,0,7459,38.85,9029
5452,2,2,0,3,1,0.718,0.968,0.984,1,0,12794,55.65,14562
5453,2,2,0,3,0,0.538,0.667,0.497,0,0,5434,37.8,7058
5454,2,2,0,2,1,0.53,0.546,0.601,1,1,6608,42.0,8540
5455,2,2,1,3,1,0.743,0.826,0.919,0,0,14702,54.6,16471
5456,2,3,0,3,0,0.476,0.583,0.496,1,1,6330,52.5,7849
5457,2,2,1,2,0,0.517,0.555,0.406,1,0,7300,44.1,9071
5458,2,2,0,3,1,0.903,0.811,0.821,1,1,9492,57.75,11440
5459,2,3,1,3,1,0.475,0.666,0.552,1,0,7238,37.8,8550
5460,2,4,1,2,0,0.068,0.197,0.243,0,0,4150,27.3,5737
5461,2,2,1,4,1,0.976,0.785,0.75,1,1,11441,58.3,13610
5462,2,4,0,3,1,0.687,0.672,0.699,1,1,7122,48.3,8959
5463,2,2,1,2,0,0.618,0.67,0.646,1,1,6395,38.5,9357
5464,2,1,1,3,1,0.908,0.74,0.944,0,1,9547,53.55,10934
5465,2,3,1,2,0,0.052,0.002,0.206,0,1,2092,25.2,3579
5466,2,3,0,3,1,0.518,0.608,0.598,1,1,7806,37.8,9113
5467,2,2,0,4,1,0.79,0.709,0.732,0,1,13255,61.95,15089
5468,2,3,0,2,0,0.001,0.197,0.067,1,1,2124,29.4,3270
5469,2,1,0,3,0,0.425,0.57,0.582,1,0,5508,37.8,6644
5470,2,2,1,3,1,0.914,0.796,0.773,1,0,15179,57.75,16975
5471,2,4,0,2,1,0.473,0.447,0.617,1,0,5847,40.95,7307
5472,2,4,0,2,0,0.455,0.446,0.621,0,0,7369,38.85,8900
5473,2,2,0,3,0,0.565,0.574,0.482,0,0,5394,49.35,7296
5474,2,2,0,3,0,0.43,0.636,0.599,0,0,6938,48.3,8290
5475,2,1,1,3,0,0.7,0.534,0.665,1,1,7596,45.1,10182
5476,2,1,1,2,1,0.67,0.436,0.605,0,0,7074,51.45,8497
5477,2,4,1,2,0,0.451,0.596,0.497,0,0,6243,36.75,8007
5478,2,3,1,1,0,0.131,0.156,0.12,0,0,2440,27.3,3494
5479,2,1,1,2,1,0.667,0.467,0.639,0,0,8362,43.05,9664
5480,2,4,0,2,1,0.444,0.498,0.585,1,1,8382,38.85,9503
5481,2,3,1,2,0,0.327,0.27,0.129,0,1,1653,31.5,3300
5482,2,2,1,4,1,0.956,0.925,0.701,1,1,12051,63.8,14337
5483,2,3,0,2,1,0.586,0.66,0.41,1,0,7304,48.3,9214
5484,2,1,1,4,1,0.727,0.993,0.933,1,0,15349,53.55,17051
5485,2,2,0,3,1,0.823,0.826,0.762,0,1,14158,54.6,15559
5486,2,1,0,3,1,0.415,0.422,0.473,1,0,7961,51.45,9093
5487,2,3,0,1,0,0.238,0.093,0.222,0,1,1188,26.25,2281
5488,2,2,0,4,1,0.847,0.974,0.814,0,0,10827,63.0,12534
5489,2,4,0,2,0,0.567,0.431,0.666,0,0,5767,40.95,7123
5490,2,3,0,3,0,0.586,0.527,0.46,0,0,7674,43.05,9394
5491,2,1,0,4,1,0.704,0.943,0.925,0,0,14211,53.55,16069
5492,2,4,1,2,1,0.654,0.425,0.549,0,1,5495,44.1,7087
5493,2,4,1,1,0,0.028,0.123,0.052,1,1,1841,29.7,4510
5494,2,2,0,3,1,0.704,0.893,0.939,1,0,15101,59.85,16696
5495,2,2,0,3,1,0.604,0.581,0.429,1,0,6876,39.9,8330
5496,2,4,1,3,1,0.564,0.546,0.561,0,1,5992,47.25,7448
5497,2,2,1,3,1,0.928,0.956,0.71,0,0,8865,54.6,10446
5498,2,3,0,3,1,0.501,0.603,0.411,0,1,7493,51.45,8805
5499,2,1,1,3,1,0.604,0.432,0.678,1,0,7926,52.5,9292
5500,2,3,1,2,0,0.585,0.462,0.655,1,0,7070,45.15,8820
5501,2,1,0,2,1,0.413,0.692,0.687,0,0,6430,46.2,8198
5502,2,1,1,3,1,0.459,0.568,0.49,0,1,5617,46.2,7320
5503,2,1,1,3,0,0.517,0.545,0.511,0,1,7548,48.3,9182
5504,2,4,0,3,1,0.644,0.436,0.495,0,1,6915,51.45,8823
5505,2,4,0,2,0,0.397,0.095,0.371,0,1,2215,23.1,3986
5506,2,3,1,2,0,0.36,0.076,0.005,0,0,5117,23.1,7108
5507,2,2,0,3,0,0.633,0.56,0.475,0,1,8346,38.85,9860
5508,2,2,1,2,1,0.435,0.572,0.466,0,0,6505,38.85,7838
5509,2,3,1,3,0,0.481,0.553,0.508,1,0,8229,50.4,9591
5510,2,4,0,3,1,0.608,0.625,0.608,0,1,6841,37.8,8324
5511,2,4,1,3,0,0.407,0.403,0.467,0,0,5608,45.15,7069
5512,2,1,0,4,1,0.773,0.965,0.817,1,0,12169,60.9,13268
5513,2,2,0,2,0,0.688,0.474,0.631,1,0,7971,45.15,9925
5514,2,3,1,1,0,0.186,0.332,0.061,0,0,3126,31.5,4454
5515,2,4,1,3,1,0.411,0.522,0.676,0,1,7082,37.8,8529
5516,2,1,1,3,0,0.533,0.554,0.463,0,0,5467,44.1,7444
5517,2,3,0,3,0,0.527,0.43,0.423,0,0,5605,43.05,7088
5518,2,1,1,3,1,0.704,0.98,0.964,1,0,12849,57.75,14676
5519,2,2,0,3,0,0.491,0.549,0.49,1,1,5792,51.45,7282
5520,2,4,1,2,0,0.697,0.652,0.473,0,1,5372,45.15,6920
5521,2,2,1,3,1,0.751,0.761,0.879,1,0,11496,52.5,13316
5522,2,2,0,2,1,0.51,0.608,0.44,0,1,7694,43.05,9564
5523,2,4,1,1,0,0.143,0.148,0.33,1,0,3731,33.6,5406
5524,2,3,0,1,0,0.12,0.349,0.021,0,0,2761,29.4,4517
5525,2,4,1,1,0,0.219,0.158,0.293,1,0,4796,21.0,5797
5526,2,3,1,3,0,0.486,0.483,0.499,1,1,6428,49.5,8622
5527,2,3,0,2,0,0.467,0.471,0.489,1,0,7177,47.25,8621
5528,2,3,1,3,0,0.673,0.611,0.538,0,0,7274,36.75,9110
5529,2,4,1,1,0,0.018,0.188,0.023,0,1,2081,34.65,3104
5530,2,1,0,3,0,0.536,0.42,0.613,0,1,7549,47.25,9071
5531,2,2,1,3,0,0.621,0.679,0.547,0,0,5699,46.2,6791
5532,2,4,1,3,0,0.439,0.538,0.58,1,1,7619,40.7,9716
5533,2,2,0,3,1,0.989,0.803,0.941,1,1,15114,60.9,16266
5534,2,2,0,2,0,0.499,0.596,0.41,0,1,5342,45.15,7060
5535,2,2,0,2,1,0.42,0.66,0.558,0,1,5782,44.1,7202
5536,2,2,0,3,1,0.988,0.889,0.93,1,1,11823,58.8,13152
5537,2,4,0,2,0,0.622,0.694,0.401,1,1,5661,42.0,6812
5538,2,1,0,3,0,0.502,0.586,0.566,1,1,7347,52.5,8495
5539,2,1,0,4,1,0.838,0.778,0.805,1,1,9767,56.7,10811
5540,2,1,0,3,1,0.584,0.691,0.475,1,1,6159,46.2,7450
5541,2,4,0,2,0,0.314,0.4,0.194,0,1,2875,23.1,3980
5542,2,2,0,3,1,0.855,0.964,0.715,1,0,9528,61.95,11055
5543,2,4,1,2,0,0.554,0.446,0.473,0,1,6920,44.1,8150
5544,2,2,1,2,0,0.483,0.452,0.48,1,0,6703,51.45,8263
5545,2,2,1,4,1,0.789,0.861,0.764,0,0,14449,53.55,15894
5546,2,3,0,3,0,0.634,0.69,0.677,1,1,8214,39.9,10207
5547,2,2,1,3,1,0.547,0.542,0.577,1,1,6968,41.8,9105
5548,2,1,1,3,1,0.998,0.708,0.98,0,0,15701,60.9,17467
5549,2,2,1,3,0,0.692,0.596,0.638,1,0,6936,48.3,8119
5550,2,4,0,3,1,0.634,0.485,0.645,1,0,5803,46.2,7477
5551,2,3,1,2,0,0.112,0.012,0.322,1,1,1350,34.1,3895
5552,2,4,1,3,1,0.461,0.59,0.462,1,1,8240,46.2,10372
5553,2,4,0,2,0,0.526,0.471,0.664,1,0,5700,40.95,6745
5554,2,1,1,3,1,0.989,0.89,0.796,0,0,10778,61.95,12685
5555,2,4,0,2,0,0.022,0.222,0.138,1,0,1903,31.5,3846
5556,2,1,0,2,0,0.649,0.638,0.679,1,0,5612,38.85,6904
5557,2,2,1,3,1,0.77,0.902,0.763,1,0,9206,57.75,10488
5558,2,4,0,2,0,0.641,0.679,0.481,1,1,5368,43.05,7101
5559,2,4,0,1,0,0.19,0.161,0.335,1,0,5129,27.3,6267
5560,2,2,0,3,1,0.876,0.803,0.886,1,1,10293,53.55,12005
5561,2,1,1,2,1,0.588,0.654,0.418,1,0,5343,40.95,7251
5562,2,4,0,1,0,0.08,0.022,0.052,0,0,2893,30.45,4419
5563,2,2,0,3,1,0.836,0.867,0.809,1,1,15638,58.8,16678
5564,2,2,0,3,1,0.766,0.826,0.887,0,1,12775,55.65,14318
5565,2,4,1,3,0,0.594,0.411,0.49,1,0,5612,37.8,7410
